,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded
33229,0.33,61.1,56.0,822,4,6,3
33230,0.41,60.5,56.0,823,2,3,4
33231,0.39,60.1,59.0,823,3,4,2
33232,0.37,61.1,57.0,823,4,6,2
33233,0.4,59.1,61.0,823,1,2,5
33234,0.42,61.0,56.0,823,4,3,4
33235,0.42,62.0,57.0,823,4,2,5
33236,0.33,61.1,55.0,824,4,4,5
33237,0.33,60.7,57.0,824,4,4,5
33238,0.33,61.4,57.0,824,4,4,5
33239,0.36,61.7,56.0,824,4,1,6
33240,0.41,61.9,55.0,824,4,1,4
33241,0.41,61.4,56.0,824,4,4,2
33242,0.41,61.2,55.0,824,4,5,2
33243,0.31,61.0,56.0,824,4,3,4
33244,0.34,61.9,57.0,825,2,4,5
33245,0.34,61.0,56.0,825,2,4,5
33246,0.36,59.9,58.6,825,2,4,4
33247,0.36,60.1,59.0,825,2,4,4
33248,0.4,60.9,58.0,825,4,3,3
33249,0.45,61.6,54.0,825,4,1,4
33250,0.45,61.9,54.0,825,4,1,4
33251,0.45,62.1,55.0,825,4,1,4
33252,0.32,61.5,55.0,825,4,5,4
33253,0.32,61.8,56.0,825,4,5,4
33254,0.32,61.0,54.0,825,4,5,4
33255,0.32,61.1,55.0,825,4,5,4
33256,0.32,62.3,54.0,825,4,5,4
33257,0.28,62.0,53.0,825,4,4,7
33258,0.3,63.3,61.0,825,1,6,6
33259,0.37,62.1,54.0,825,1,6,4
33260,0.42,61.3,58.0,825,3,6,3
33261,0.34,62.3,55.0,826,4,5,5
33262,0.3,59.5,60.0,826,4,5,6
33263,0.3,60.0,60.0,826,4,5,6
33264,0.3,62.4,55.0,826,4,5,6
33265,0.3,62.6,54.0,826,4,5,6
33266,0.3,62.3,55.0,826,4,5,6
33267,0.4,60.9,56.0,826,4,1,4
33268,0.3,62.6,54.0,826,4,3,7
33269,0.34,58.0,61.0,826,1,3,5
33270,0.32,60.9,60.0,461,3,2,2
33271,0.32,63.5,57.0,461,1,2,2
33272,0.32,61.8,56.0,461,2,2,2
33273,0.32,63.4,55.0,461,1,2,2
33274,0.28,60.9,57.0,462,2,1,4
33275,0.26,62.2,55.0,462,4,2,4
33276,0.28,62.2,54.0,462,4,2,4
33277,0.23,61.2,62.0,462,1,4,5
33278,0.25,64.6,56.0,462,1,6,5
33279,0.23,62.8,62.0,462,1,5,6
33280,0.31,61.5,59.0,462,2,3,2
33281,0.31,62.1,58.0,462,3,3,2
33282,0.31,63.7,58.0,462,1,6,1
33283,0.31,61.8,60.0,462,2,6,1
33284,0.31,62.9,54.0,462,2,6,1
33285,0.31,62.8,53.0,462,2,6,1
33286,0.31,63.6,54.0,462,1,6,1
33287,0.31,62.8,55.0,462,2,3,2
33288,0.31,62.2,55.0,462,4,3,2
33289,0.31,61.8,60.0,462,3,3,2
33290,0.31,62.5,55.0,462,2,6,1
33291,0.31,62.7,59.0,462,2,6,1
33292,0.31,62.1,59.0,462,3,6,1
33293,0.31,60.1,58.0,462,3,6,1
33294,0.31,63.0,58.0,462,2,3,2
33295,0.31,60.1,60.0,462,3,6,1
33296,0.31,63.2,54.0,462,1,3,2
33297,0.31,62.1,57.0,462,4,6,1
33298,0.31,63.6,57.0,462,1,3,2
33299,0.31,62.2,55.0,462,4,3,2
33300,0.31,59.0,59.0,826,1,5,6
33301,0.51,58.0,60.0,826,3,5,0
33302,0.4,63.4,54.4,826,1,4,3
33303,0.31,61.1,56.0,826,2,6,6
33304,0.38,60.9,61.0,827,2,0,7
33305,0.33,61.3,56.0,827,4,2,5
33306,0.28,61.1,55.0,827,4,6,5
33307,0.4,61.2,62.0,827,1,6,3
33308,0.41,64.4,57.0,827,1,4,4
33309,0.41,62.8,58.0,827,1,5,4
33310,0.35,63.3,57.0,827,2,6,2
33311,0.35,62.3,55.0,827,4,6,2
33312,0.35,60.7,57.0,827,4,6,2
33313,0.35,60.2,57.0,827,3,6,2
33314,0.35,61.6,57.0,827,4,6,2
33315,0.35,61.8,59.0,827,3,6,2
33316,0.35,61.0,60.0,827,3,6,2
33317,0.35,60.1,61.0,827,3,6,2
33318,0.35,60.8,55.0,827,4,6,2
33319,0.35,61.6,55.0,827,4,6,2
33320,0.35,62.1,58.0,827,3,6,2
33321,0.35,62.3,55.0,827,4,6,2
33322,0.35,60.9,58.0,827,3,6,2
33323,0.35,62.3,57.0,827,4,6,2
33324,0.35,61.6,56.0,827,4,6,2
33325,0.35,62.7,56.0,827,4,6,2
33326,0.35,63.0,57.0,827,4,6,2
33327,0.35,61.3,57.0,827,4,6,2
33328,0.38,60.6,56.0,827,4,4,1
33329,0.5,57.5,66.0,827,0,4,0
33330,0.41,61.6,57.0,827,4,1,5
33331,0.41,60.9,61.0,827,2,3,3
33332,0.41,63.5,57.0,827,1,1,5
33333,0.41,59.8,61.0,827,2,3,3
33334,0.32,61.1,56.0,827,4,4,6
33335,0.41,59.8,58.0,827,3,3,3
33336,0.41,59.2,58.0,827,3,3,3
33337,0.41,61.4,54.0,827,4,3,3
33338,0.41,62.1,57.0,827,4,3,3
33339,0.41,60.8,59.0,827,3,3,3
33340,0.41,62.4,60.0,827,3,1,5
33341,0.41,59.9,59.0,827,2,3,3
33342,0.41,59.7,59.0,827,3,3,3
33343,0.41,62.7,56.0,827,4,2,4
33344,0.41,62.4,58.0,827,3,3,3
33345,0.41,62.6,58.0,827,3,3,3
33346,0.41,62.7,56.0,827,4,3,3
33347,0.41,61.8,59.0,827,3,3,3
33348,0.41,61.4,59.0,827,3,3,3
33349,0.41,62.4,55.0,827,4,3,3
33350,0.41,60.9,58.0,827,3,3,3
33351,0.41,62.7,55.0,827,4,3,3
33352,0.41,61.9,59.0,827,3,3,3
33353,0.41,59.8,57.0,827,4,3,3
33354,0.41,61.0,56.0,827,2,3,3
33355,0.41,62.6,59.0,827,3,3,3
33356,0.41,61.5,58.0,827,3,3,3
33357,0.41,63.9,55.0,827,1,1,5
33358,0.41,62.7,56.0,827,4,3,3
33359,0.41,63.5,54.0,827,1,0,7
33360,0.41,62.9,58.0,827,2,1,5
33361,0.41,62.9,59.0,827,2,3,3
33362,0.41,60.9,57.0,827,4,3,3
33363,0.41,62.4,54.0,827,4,3,3
33364,0.41,61.9,56.0,827,4,2,4
33365,0.41,61.6,58.0,827,3,3,3
33366,0.41,61.4,55.0,827,4,3,3
33367,0.41,62.0,56.0,827,2,2,4
33368,0.41,61.3,57.0,827,2,3,3
33369,0.41,62.8,59.0,827,2,2,4
33370,0.41,61.7,56.0,827,4,1,5
33371,0.41,62.6,60.0,827,3,2,4
33372,0.41,61.7,61.0,827,2,3,3
33373,0.41,61.8,58.0,827,3,3,3
33374,0.41,62.5,56.0,827,4,3,3
33375,0.41,62.3,56.0,827,4,1,5
33376,0.41,63.1,56.0,827,1,1,5
33377,0.41,62.7,56.0,827,4,3,3
33378,0.41,59.9,58.0,827,3,1,5
33379,0.41,62.5,54.0,827,4,3,3
33380,0.41,62.1,58.0,827,3,1,5
33381,0.41,61.4,59.0,827,3,3,3
33382,0.41,63.6,54.0,827,1,0,7
33383,0.41,62.2,57.0,827,4,3,3
33384,0.34,62.4,54.0,827,4,5,4
33385,0.32,62.2,55.0,827,4,5,6
33386,0.32,61.6,56.0,827,4,5,6
33387,0.41,61.8,56.0,827,4,2,4
33388,0.36,61.5,55.0,828,4,4,5
33389,0.31,61.8,54.0,828,4,6,5
33390,0.31,61.5,56.0,828,4,6,5
33391,0.32,61.0,56.0,828,4,4,6
33392,0.33,60.6,59.0,828,4,4,6
33393,0.31,62.1,54.0,828,4,4,6
33394,0.31,62.4,55.0,828,4,4,6
33395,0.31,62.0,55.0,828,4,4,6
33396,0.44,62.3,54.0,828,4,0,3
33397,0.39,62.1,53.0,828,4,4,3
33398,0.32,61.0,56.0,828,4,6,3
33399,0.4,62.0,54.0,828,4,1,4
33400,0.36,62.0,55.0,828,4,5,4
33401,0.47,65.2,59.0,828,0,5,2
33402,0.28,62.4,55.0,828,4,4,7
33403,0.28,60.1,59.0,828,3,5,5
33404,0.28,62.0,56.0,828,4,5,6
33405,0.28,62.4,56.0,828,4,5,5
33406,0.28,62.1,56.0,828,4,5,5
33407,0.28,60.3,57.0,828,4,5,5
33408,0.28,62.9,52.0,828,3,5,6
33409,0.28,61.1,60.0,828,3,5,6
33410,0.28,61.3,60.0,828,3,5,6
33411,0.32,60.8,57.0,828,4,3,4
33412,0.32,63.6,57.0,828,1,4,3
33413,0.32,61.0,58.0,828,3,2,5
33414,0.32,61.6,55.0,828,3,2,5
33415,0.32,60.2,60.0,828,3,2,5
33416,0.32,62.3,58.0,828,3,2,5
33417,0.32,63.4,56.0,828,2,2,5
33418,0.32,62.1,58.0,828,3,2,5
33419,0.32,62.9,57.0,828,4,2,5
33420,0.32,61.9,55.0,828,4,2,5
33421,0.32,61.7,56.0,828,4,2,5
33422,0.32,61.8,55.0,828,4,2,5
33423,0.32,61.8,55.0,828,4,2,5
33424,0.32,62.0,55.0,828,4,2,5
33425,0.32,61.2,56.0,828,4,2,5
33426,0.32,59.2,59.0,828,3,3,4
33427,0.32,61.3,55.0,828,4,3,4
33428,0.32,60.5,56.0,828,4,3,4
33429,0.32,61.2,56.0,828,4,3,4
33430,0.32,61.8,55.0,828,4,3,4
33431,0.32,62.1,56.0,828,3,3,4
33432,0.32,60.6,60.0,828,3,3,4
33433,0.32,62.1,55.0,828,3,3,4
33434,0.32,61.2,56.0,828,4,3,4
33435,0.32,62.1,55.0,828,4,3,4
33436,0.32,61.2,57.0,828,4,3,4
33437,0.32,61.3,62.0,828,3,3,4
33438,0.32,61.0,59.0,828,3,3,4
33439,0.32,61.7,55.0,828,4,3,4
33440,0.32,61.9,55.0,828,4,3,4
33441,0.32,61.6,57.0,828,4,3,4
33442,0.32,62.8,54.0,828,4,3,4
33443,0.32,61.6,56.0,828,4,3,4
33444,0.32,62.1,55.0,828,4,3,4
33445,0.32,61.7,58.0,828,3,3,4
33446,0.32,62.9,57.0,828,4,3,4
33447,0.32,61.7,55.0,828,4,3,4
33448,0.32,62.0,56.0,828,4,3,4
33449,0.32,63.0,55.0,828,4,3,4
33450,0.32,62.0,56.0,828,4,3,4
33451,0.32,62.4,58.0,828,3,3,4
33452,0.32,61.4,58.0,828,3,3,4
33453,0.32,62.1,58.0,828,3,3,4
33454,0.32,62.3,54.0,828,4,3,4
33455,0.32,62.3,56.0,828,4,3,4
33456,0.32,63.2,55.0,828,2,3,4
33457,0.32,61.3,57.0,828,4,3,4
33458,0.32,62.3,55.0,828,4,3,4
33459,0.32,62.8,58.0,828,3,3,4
33460,0.32,61.8,60.0,828,3,3,4
33461,0.32,62.8,59.0,828,3,3,4
33462,0.32,59.4,58.0,828,3,4,3
33464,0.32,59.5,61.0,828,3,4,3
33465,0.32,60.7,58.0,828,3,4,3
33466,0.32,61.9,56.0,828,4,4,3
33467,0.32,60.8,58.0,828,3,4,3
33468,0.32,61.2,56.0,828,4,4,3
33469,0.32,59.7,59.0,828,3,4,3
33470,0.32,60.3,55.0,828,4,4,3
33471,0.32,61.3,56.0,828,4,4,3
33472,0.32,62.4,55.0,828,4,4,3
33473,0.32,61.1,57.0,828,4,4,3
33474,0.32,61.2,59.0,828,3,4,3
33475,0.32,61.5,56.0,828,4,4,3
33476,0.32,61.5,55.0,828,4,4,3
33477,0.32,60.2,59.0,828,3,4,3
33478,0.32,61.6,57.0,828,4,4,3
33479,0.32,61.6,55.0,828,4,4,3
33480,0.32,60.6,59.0,828,3,4,3
33481,0.32,61.7,55.0,828,4,4,3
33482,0.32,61.5,58.0,828,3,4,3
33483,0.32,61.1,58.0,828,3,4,3
33484,0.32,61.4,60.0,828,3,4,3
33485,0.32,62.6,55.0,828,4,4,3
33486,0.32,61.7,58.0,828,3,4,3
33487,0.32,62.4,54.0,828,4,4,3
33488,0.32,61.0,61.0,828,3,4,3
33489,0.32,62.3,56.0,828,4,4,3
33490,0.32,62.5,56.0,828,4,4,3
33491,0.32,61.9,56.0,828,4,4,3
33492,0.32,61.3,57.0,828,4,4,3
33493,0.32,61.3,60.0,828,3,4,3
33494,0.32,62.1,59.0,828,3,4,3
33495,0.32,62.2,55.0,828,4,4,3
33496,0.32,62.4,56.0,828,4,4,3
33497,0.32,62.1,57.0,828,4,4,3
33498,0.32,62.8,57.0,828,4,4,3
33499,0.32,62.4,57.0,828,4,4,3
33500,0.32,62.8,53.0,828,4,4,3
33501,0.32,63.4,57.0,828,2,4,3
33502,0.32,63.2,58.0,828,2,4,3
33503,0.3,60.5,56.0,828,4,4,3
33504,0.32,61.2,56.0,828,4,3,4
33505,0.32,62.5,60.0,828,3,3,4
33506,0.32,62.5,56.0,828,4,4,3
33507,0.44,60.6,58.0,828,3,3,3
33508,0.4,62.7,60.0,828,2,0,7
33509,0.4,62.2,61.0,828,2,0,7
33510,0.4,62.4,56.0,828,4,0,7
33511,0.33,62.1,56.0,828,4,4,6
33512,0.4,62.6,56.0,828,4,0,7
33513,0.32,58.8,59.0,829,3,6,3
33514,0.44,62.8,59.0,829,2,4,2
33515,0.42,63.5,54.0,829,2,1,2
33516,0.33,62.0,60.0,829,3,5,3
33517,0.32,60.4,57.0,829,4,4,5
33518,0.33,62.0,59.0,829,4,4,6
33519,0.41,61.6,57.0,829,4,2,4
33520,0.42,60.7,57.0,829,4,3,1
33521,0.34,62.0,56.0,829,4,5,3
33522,0.34,62.2,57.0,829,4,5,3
33524,0.35,62.3,56.0,829,4,5,4
33525,0.35,62.5,55.0,829,4,6,3
33526,0.35,61.8,56.0,829,4,6,3
33527,0.35,62.3,55.0,829,4,6,3
33528,0.35,61.9,58.0,829,3,6,3
33529,0.35,62.3,60.0,829,2,5,4
33530,0.35,60.6,56.0,829,4,6,3
33531,0.35,61.9,55.0,829,4,6,3
33532,0.35,60.4,58.0,829,3,6,3
33533,0.35,60.7,56.0,829,4,6,3
33534,0.35,61.8,55.0,829,4,6,3
33535,0.35,62.0,58.0,829,3,6,3
33536,0.35,61.6,56.0,829,4,6,3
33537,0.35,62.4,57.0,829,4,6,3
33538,0.35,61.6,57.0,829,4,5,4
33539,0.35,60.8,58.0,829,3,5,4
33540,0.35,61.3,56.0,829,4,6,3
33541,0.35,60.9,57.0,829,4,6,3
33542,0.35,61.2,56.0,829,4,5,4
33543,0.35,61.9,56.0,829,4,5,4
33544,0.35,62.0,55.0,829,4,6,3
33545,0.45,63.9,57.0,829,1,5,2
33546,0.35,62.4,55.0,829,4,6,3
33547,0.35,59.7,58.0,829,3,6,3
33548,0.35,61.5,56.0,829,4,6,3
33549,0.31,61.8,59.0,830,2,4,6
33550,0.35,62.5,56.0,830,4,4,5
33551,0.42,61.8,55.0,830,4,2,4
33552,0.3,62.3,52.8,830,4,3,7
33553,0.3,62.0,54.4,830,4,3,7
33554,0.46,65.6,58.0,830,0,2,3
33555,0.41,60.2,57.0,830,4,0,4
33556,0.41,62.0,55.0,830,3,0,4
33557,0.41,61.3,59.0,830,3,0,4
33558,0.41,62.1,58.0,830,3,0,4
33559,0.41,62.1,56.0,830,4,0,4
33560,0.41,62.7,57.0,830,4,0,4
33561,0.41,60.8,61.0,830,3,0,4
33562,0.41,63.7,56.0,830,1,0,4
33563,0.41,60.8,58.0,830,3,4,1
33564,0.45,60.1,59.0,830,3,1,1
33565,0.39,63.1,56.0,830,1,5,3
33566,0.43,60.1,58.0,830,3,6,2
33567,0.43,61.5,56.0,830,4,6,2
33568,0.43,61.1,59.0,830,3,6,2
33569,0.43,61.2,58.0,830,3,6,2
33570,0.3,61.4,59.0,831,2,3,7
33571,0.45,61.6,54.0,831,4,3,2
33572,0.38,62.2,53.8,831,2,6,2
33573,0.3,61.6,59.0,832,2,4,6
33574,0.3,62.2,56.0,832,2,4,6
33575,0.39,60.1,56.0,832,2,4,3
33576,0.36,59.0,57.0,832,2,6,4
33577,0.38,62.2,54.6,832,4,2,5
33578,0.38,62.5,53.4,832,4,2,5
33579,0.38,62.1,53.9,832,4,2,5
33580,0.38,62.3,53.3,832,4,2,5
33581,0.38,61.3,55.8,832,4,3,4
33582,0.44,62.8,60.0,832,3,4,1
33583,0.33,62.4,56.0,832,4,4,5
33584,0.41,62.7,58.0,833,2,5,3
33585,0.35,62.1,56.0,833,2,3,7
33586,0.37,62.7,51.0,833,3,4,4
33587,0.42,61.8,55.0,833,4,1,2
33588,0.41,64.7,56.0,833,0,3,5
33589,0.37,61.3,57.0,833,4,3,3
33590,0.37,59.9,59.0,833,3,5,2
33591,0.37,60.9,60.0,833,3,2,4
33592,0.37,60.1,59.0,833,3,3,3
33593,0.37,60.7,57.0,833,3,3,3
33594,0.37,59.3,60.0,833,3,3,3
33595,0.37,61.2,57.0,833,3,3,3
33596,0.37,61.5,56.0,833,4,3,3
33597,0.37,62.2,57.0,833,4,3,3
33598,0.37,61.3,60.0,833,3,3,3
33599,0.37,60.8,57.0,833,4,3,3
33600,0.31,58.8,62.0,462,2,3,2
33601,0.31,63.0,56.0,462,2,3,2
33602,0.31,61.7,55.0,462,2,3,2
33603,0.31,61.5,60.0,462,2,6,1
33604,0.31,61.3,56.0,462,4,6,1
33605,0.31,63.1,54.0,462,1,6,1
33606,0.31,62.4,55.0,462,2,3,2
33607,0.31,62.3,56.0,462,4,6,1
33608,0.31,62.0,56.0,462,4,6,1
33609,0.31,62.6,57.0,462,4,6,1
33610,0.31,63.2,57.0,462,1,3,2
33611,0.31,62.9,59.0,462,2,6,1
33612,0.31,63.9,57.0,462,1,6,1
33613,0.31,60.4,58.0,462,2,3,2
33614,0.31,63.7,55.0,462,1,6,1
33615,0.31,60.7,60.0,462,3,3,2
33616,0.31,62.6,58.0,462,3,3,2
33617,0.31,61.4,58.0,462,3,3,2
33618,0.31,63.1,59.0,462,1,3,2
33619,0.31,61.9,56.0,462,2,3,2
33620,0.27,62.3,54.0,463,2,5,4
33621,0.33,61.4,54.0,463,4,3,1
33622,0.33,61.2,56.0,463,4,3,1
33623,0.33,61.7,55.0,463,4,3,1
33624,0.33,61.0,57.0,463,4,1,2
33625,0.33,61.3,56.0,463,4,1,2
33626,0.33,60.0,59.0,463,2,5,1
33627,0.33,59.7,58.0,463,3,5,1
33628,0.33,60.6,58.0,463,3,1,3
33629,0.33,63.0,56.0,463,2,2,2
33630,0.37,62.8,60.0,833,3,3,3
33631,0.37,61.2,60.0,833,3,3,3
33632,0.37,60.6,54.0,833,3,5,2
33633,0.37,59.3,58.0,833,3,5,2
33634,0.37,61.9,56.0,833,4,5,2
33635,0.37,61.8,58.0,833,3,5,2
33636,0.37,62.7,54.0,833,4,5,2
33637,0.38,61.0,58.0,833,3,3,4
33638,0.38,60.6,58.0,833,3,3,4
33639,0.38,61.9,59.0,833,3,3,4
33640,0.38,61.9,58.0,833,3,3,4
33641,0.38,61.8,56.0,833,4,3,4
33642,0.38,62.0,58.0,833,3,2,5
33643,0.38,61.4,57.0,833,4,2,5
33644,0.38,61.9,56.0,833,2,3,4
33645,0.38,60.8,56.0,833,4,3,4
33646,0.44,63.6,58.0,834,2,0,5
33647,0.32,62.8,60.0,834,2,4,6
33648,0.41,60.5,56.0,834,2,3,3
33649,0.32,61.7,57.0,834,4,6,5
33650,0.38,61.2,56.0,834,4,2,2
33651,0.39,62.9,57.0,834,4,1,3
33652,0.39,62.0,60.0,834,3,2,2
33653,0.39,63.0,61.0,834,3,5,1
33654,0.41,62.8,56.0,834,2,5,4
33655,0.41,62.8,60.0,834,2,5,4
33656,0.3,62.2,56.0,835,4,6,4
33657,0.3,61.0,57.0,835,4,6,4
33658,0.35,60.0,58.0,835,2,6,5
33659,0.41,62.7,60.0,835,2,3,3
33660,0.38,60.4,60.0,835,2,4,4
33661,0.36,61.4,54.0,835,4,5,4
33662,0.36,61.8,54.0,835,4,5,4
33663,0.36,61.8,55.0,835,4,5,4
33664,0.6,62.1,62.0,835,3,2,0
33665,0.35,63.0,59.0,835,2,5,6
33666,0.3,58.4,62.0,835,2,3,7
33667,0.34,59.0,62.0,835,2,3,6
33668,0.34,62.3,57.0,835,4,5,5
33669,0.38,62.0,55.0,836,4,1,5
33670,0.41,64.3,54.0,836,1,3,2
33671,0.41,61.0,57.0,836,4,3,1
33672,0.41,62.2,56.0,836,3,2,1
33673,0.3,60.0,55.0,837,2,5,5
33674,0.32,60.8,58.0,837,4,4,5
33675,0.32,60.9,55.0,837,4,5,5
33676,0.32,60.8,56.0,837,4,5,5
33677,0.3,61.1,55.0,837,4,5,5
33678,0.3,61.4,55.0,837,4,5,5
33679,0.3,61.1,57.0,837,4,5,5
33680,0.3,61.3,54.0,837,4,5,5
33681,0.31,62.2,54.0,837,4,1,7
33682,0.31,61.3,57.0,837,4,1,7
33683,0.31,60.5,57.0,837,3,5,5
33684,0.4,62.2,54.4,837,2,5,2
33685,0.31,61.6,56.0,837,4,5,5
33686,0.43,60.5,59.0,838,2,1,5
33687,0.41,63.0,59.0,838,2,6,2
33688,0.33,61.2,56.0,838,2,2,7
33689,0.34,61.8,56.0,838,4,5,5
33690,0.34,60.8,58.0,838,4,5,5
33691,0.34,60.9,56.0,838,4,5,5
33692,0.33,61.6,55.0,838,4,3,6
33693,0.33,61.8,55.0,838,4,3,6
33694,0.33,61.7,54.0,838,4,3,6
33695,0.33,60.9,57.0,838,4,3,6
33696,0.33,61.7,55.0,838,4,3,6
33697,0.33,61.7,55.0,838,4,3,6
33698,0.33,61.1,56.0,838,4,3,6
33699,0.33,62.0,55.0,838,4,3,6
33700,0.3,61.5,58.0,838,4,5,6
33701,0.3,61.6,56.0,838,4,5,6
33702,0.3,61.2,58.0,838,4,5,6
33703,0.3,61.6,55.0,838,4,5,6
33704,0.3,62.1,56.0,838,4,5,6
33705,0.3,62.8,54.0,838,4,5,6
33706,0.3,62.6,54.0,838,4,5,6
33707,0.3,61.2,57.0,838,4,5,6
33708,0.3,61.6,56.0,838,4,5,6
33709,0.34,61.1,55.0,838,4,6,4
33710,0.42,61.6,55.0,838,4,4,2
33711,0.42,61.9,54.0,838,4,4,2
33712,0.44,61.6,56.0,838,4,6,2
33713,0.33,61.6,55.0,838,4,2,7
33714,0.33,61.1,56.0,838,4,2,7
33715,0.33,61.4,54.0,838,4,2,7
33716,0.33,62.1,54.0,838,4,2,7
33717,0.33,61.8,54.0,838,4,2,7
33718,0.33,62.0,55.0,838,4,2,7
33720,0.42,58.8,60.0,838,3,5,1
33721,0.42,60.1,58.0,838,3,5,1
33722,0.42,63.2,57.0,838,2,6,1
33723,0.42,63.1,56.0,838,2,6,1
33724,0.38,62.0,58.0,838,3,4,2
33725,0.38,61.4,57.0,838,4,5,2
33726,0.43,62.8,58.0,839,3,2,1
33727,0.41,61.3,54.0,839,2,2,5
33728,0.37,60.7,57.0,839,4,4,5
33729,0.37,60.0,59.0,839,4,4,5
33730,0.35,60.5,57.0,839,4,2,6
33731,0.39,60.5,56.0,839,4,5,3
33732,0.39,60.9,55.0,839,4,5,3
33733,0.35,60.9,56.0,839,4,4,4
33734,0.31,61.6,56.0,839,4,3,7
33735,0.41,58.9,60.0,839,2,3,4
33736,0.33,61.0,56.0,839,4,6,4
33737,0.3,62.9,55.0,840,2,5,5
33738,0.38,63.5,59.0,840,2,3,4
33739,0.33,62.1,54.0,840,4,5,5
33740,0.31,62.2,54.0,840,4,6,5
33741,0.31,61.6,54.0,840,4,6,5
33742,0.31,61.6,55.0,840,4,4,6
33743,0.31,61.4,56.0,840,4,4,6
33744,0.31,61.1,55.0,840,4,4,6
33745,0.31,62.4,54.0,840,4,4,6
33746,0.31,62.0,55.0,840,4,4,6
33747,0.31,62.2,54.0,840,4,4,6
33748,0.31,62.1,54.0,840,4,4,6
33749,0.31,62.0,54.0,840,4,4,6
33750,0.31,62.3,54.0,840,4,4,6
33751,0.31,62.0,54.0,840,4,4,6
33752,0.31,61.0,56.0,840,4,4,6
33753,0.31,62.0,54.0,840,4,4,6
33754,0.31,62.2,53.0,840,4,4,6
33755,0.38,61.5,57.0,840,4,3,3
33756,0.35,62.0,53.6,840,4,5,4
33757,0.31,61.5,57.0,840,4,3,7
33758,0.4,64.7,55.0,840,0,3,2
33759,0.4,63.1,56.0,840,2,3,2
33760,0.4,59.6,61.0,840,3,3,2
33761,0.4,63.4,58.0,840,2,3,2
33762,0.4,63.2,58.0,840,2,3,2
33763,0.4,63.3,58.0,840,2,3,2
33764,0.4,61.4,58.0,840,4,1,3
33765,0.5,60.7,61.0,840,3,5,0
33766,0.5,61.4,60.0,840,3,5,0
33767,0.32,61.9,54.0,841,2,6,5
33768,0.33,60.1,56.0,841,2,4,6
33769,0.32,62.3,54.0,841,4,6,5
33770,0.32,61.7,56.0,841,4,4,6
33771,0.48,62.0,54.0,841,4,3,1
33772,0.48,61.9,53.0,841,4,1,2
33773,0.48,62.5,54.0,841,4,1,2
33774,0.41,62.6,57.0,841,4,6,1
33775,0.35,61.2,57.0,842,2,3,6
33776,0.35,60.3,58.6,842,2,4,4
33777,0.32,59.5,57.0,842,4,5,4
33778,0.32,61.8,55.0,842,4,6,3
33779,0.32,62.9,59.0,842,3,6,3
33780,0.32,61.9,56.0,842,4,3,6
33781,0.32,61.9,58.0,842,2,3,6
33782,0.4,60.6,55.0,842,4,4,3
33783,0.32,60.9,61.0,842,2,3,6
33784,0.4,62.7,56.0,842,4,4,3
33785,0.32,61.2,58.0,842,3,2,7
33786,0.4,62.1,58.0,842,3,4,3
33787,0.4,60.8,58.0,842,3,1,6
33788,0.32,60.9,56.0,842,4,2,7
33789,0.32,62.6,58.0,842,3,3,6
33790,0.32,61.1,57.0,842,4,3,6
33791,0.32,61.1,58.0,842,3,5,5
33792,0.4,62.7,59.0,842,3,1,6
33793,0.4,62.6,58.0,842,3,4,3
33794,0.32,62.3,56.0,842,4,5,5
33795,0.4,60.7,60.0,842,3,4,3
33796,0.32,61.5,57.0,842,4,5,5
33797,0.32,61.4,55.0,842,4,3,6
33798,0.32,61.1,53.0,842,4,3,6
33799,0.4,61.0,59.0,842,3,4,3
33800,0.4,62.9,57.0,842,2,4,3
33801,0.4,62.0,57.0,842,4,4,3
33802,0.32,62.0,55.0,842,4,5,5
33803,0.4,61.0,58.0,842,3,4,3
33804,0.32,58.1,59.0,842,2,3,6
33805,0.32,61.5,58.0,842,3,5,5
33806,0.4,63.3,57.0,842,1,1,6
33807,0.32,62.4,55.0,842,4,3,6
33808,0.32,62.3,56.0,842,4,5,5
33809,0.4,59.7,58.0,842,3,4,3
33810,0.32,62.4,56.0,842,4,3,6
33811,0.4,59.5,59.0,842,3,1,6
33812,0.4,59.3,59.0,842,3,4,3
33813,0.32,61.6,57.0,842,4,5,5
33815,0.4,63.5,57.0,842,1,1,6
33816,0.32,59.9,58.0,842,3,5,5
33817,0.4,63.9,56.0,842,1,1,6
33818,0.4,61.6,58.0,842,3,4,3
33819,0.32,60.8,57.0,842,4,5,5
33820,0.32,60.2,56.0,842,4,3,6
33821,0.4,61.5,58.0,842,2,1,6
33822,0.32,60.8,56.0,842,4,3,6
33823,0.32,62.0,57.0,842,4,3,6
33824,0.32,62.2,55.0,842,4,3,6
33825,0.37,59.3,58.0,843,2,5,5
33826,0.42,59.0,57.0,843,2,2,3
33827,0.41,62.4,57.0,843,4,1,5
33828,0.32,61.9,54.0,843,4,5,5
33829,0.32,61.4,54.0,843,4,5,5
33830,0.4,62.6,54.0,843,4,4,3
33831,0.42,60.8,54.0,843,4,4,2
33832,0.43,61.0,56.0,844,2,3,3
33833,0.46,62.0,60.0,844,2,6,1
33834,0.34,61.5,56.0,844,4,3,6
33836,0.3,62.0,57.0,844,4,5,6
33837,0.53,61.8,55.0,844,4,1,1
33838,0.38,60.9,55.0,844,4,4,2
33839,0.38,60.4,57.0,844,4,4,2
33840,0.38,61.1,55.0,844,4,5,2
