,carat,depth,table,price,cut_encoded,color_encoded,clarity_encoded,carat_bins
31058,0.39,61.3,56.0,752,4,3,4,"(0.197, 0.46]"
31061,0.27,61.8,59.0,752,3,5,5,"(0.197, 0.46]"
31064,0.27,61.5,56.0,752,4,6,5,"(0.197, 0.46]"
31067,0.33,61.0,58.0,752,3,3,5,"(0.197, 0.46]"
31068,0.33,60.1,57.0,752,4,3,5,"(0.197, 0.46]"
31069,0.33,62.0,59.0,752,3,3,5,"(0.197, 0.46]"
31071,0.33,61.7,55.0,752,4,3,5,"(0.197, 0.46]"
31072,0.33,62.1,55.0,752,4,2,6,"(0.197, 0.46]"
31075,0.33,60.9,57.0,752,2,3,5,"(0.197, 0.46]"
31079,0.33,60.9,59.0,752,2,3,5,"(0.197, 0.46]"
31080,0.3,62.9,56.0,752,2,6,5,"(0.197, 0.46]"
31083,0.33,61.7,56.0,752,4,3,5,"(0.197, 0.46]"
31086,0.33,62.2,55.0,752,4,2,6,"(0.197, 0.46]"
31089,0.33,62.5,54.0,752,4,3,5,"(0.197, 0.46]"
31090,0.33,63.0,57.0,752,2,3,5,"(0.197, 0.46]"
31091,0.33,62.8,57.0,752,2,3,5,"(0.197, 0.46]"
31092,0.3,62.4,58.0,752,3,6,5,"(0.197, 0.46]"
31094,0.36,61.7,56.0,753,2,3,5,"(0.197, 0.46]"
31099,0.3,62.6,55.0,753,4,3,6,"(0.197, 0.46]"
31100,0.3,62.2,56.0,753,4,3,6,"(0.197, 0.46]"
31102,0.34,61.0,58.0,753,4,6,3,"(0.197, 0.46]"
31105,0.41,61.4,57.0,753,4,4,2,"(0.197, 0.46]"
31107,0.4,60.4,58.0,753,3,3,3,"(0.197, 0.46]"
31108,0.42,60.6,58.0,753,2,4,2,"(0.197, 0.46]"
31111,0.31,62.0,55.0,754,2,4,5,"(0.197, 0.46]"
31121,0.41,60.1,60.1,754,1,1,4,"(0.197, 0.46]"
31123,0.43,60.4,58.0,754,2,3,2,"(0.197, 0.46]"
31125,0.43,62.7,56.0,754,2,3,2,"(0.197, 0.46]"
31130,0.3,61.7,56.0,755,2,5,4,"(0.197, 0.46]"
31132,0.31,61.4,58.0,755,4,5,5,"(0.197, 0.46]"
31133,0.31,59.9,62.0,755,4,5,5,"(0.197, 0.46]"
31134,0.31,59.7,61.0,755,4,5,5,"(0.197, 0.46]"
31135,0.31,60.2,61.0,755,4,3,6,"(0.197, 0.46]"
31136,0.31,59.0,62.0,755,4,3,6,"(0.197, 0.46]"
31138,0.41,62.9,57.0,755,2,5,2,"(0.197, 0.46]"
31139,0.41,62.9,57.0,755,2,5,2,"(0.197, 0.46]"
31140,0.41,62.9,56.0,755,2,5,2,"(0.197, 0.46]"
31141,0.38,62.1,54.0,755,2,3,2,"(0.197, 0.46]"
31142,0.38,62.0,54.8,755,2,3,2,"(0.197, 0.46]"
31143,0.41,62.6,55.0,755,2,4,2,"(0.197, 0.46]"
31144,0.41,62.5,57.0,755,4,5,2,"(0.197, 0.46]"
31146,0.41,63.4,58.0,755,1,2,3,"(0.197, 0.46]"
31147,0.41,62.8,59.0,755,2,5,2,"(0.197, 0.46]"
31149,0.41,59.8,59.0,755,3,4,2,"(0.197, 0.46]"
31151,0.41,63.3,57.0,755,1,5,2,"(0.197, 0.46]"
31153,0.41,61.0,59.0,755,3,5,2,"(0.197, 0.46]"
31154,0.41,62.5,55.0,755,4,5,2,"(0.197, 0.46]"
31155,0.41,61.3,58.0,755,3,5,2,"(0.197, 0.46]"
31160,0.41,62.4,55.0,755,2,5,2,"(0.197, 0.46]"
31161,0.41,63.9,56.0,755,1,4,2,"(0.197, 0.46]"
31163,0.41,61.4,56.0,755,2,5,2,"(0.197, 0.46]"
31164,0.41,62.7,57.0,755,4,5,2,"(0.197, 0.46]"
31165,0.41,60.1,60.0,755,3,5,2,"(0.197, 0.46]"
31166,0.41,63.9,58.0,755,1,5,2,"(0.197, 0.46]"
31169,0.41,62.4,58.0,755,3,5,2,"(0.197, 0.46]"
31170,0.41,61.0,60.0,755,3,4,2,"(0.197, 0.46]"
31171,0.41,60.2,60.0,755,3,5,2,"(0.197, 0.46]"
31175,0.35,62.0,55.0,756,4,2,6,"(0.197, 0.46]"
31177,0.42,60.7,57.0,756,4,3,2,"(0.197, 0.46]"
31178,0.32,60.3,64.0,756,1,5,4,"(0.197, 0.46]"
31180,0.32,61.3,60.0,756,3,6,2,"(0.197, 0.46]"
31181,0.32,60.8,57.0,756,4,6,2,"(0.197, 0.46]"
31184,0.32,61.9,57.0,756,4,6,2,"(0.197, 0.46]"
31185,0.32,63.0,58.0,756,3,6,2,"(0.197, 0.46]"
31186,0.32,62.0,57.0,756,4,6,2,"(0.197, 0.46]"
31189,0.32,63.8,56.0,756,1,6,2,"(0.197, 0.46]"
31190,0.32,62.0,57.0,756,4,6,2,"(0.197, 0.46]"
31191,0.4,63.5,56.0,756,2,0,4,"(0.197, 0.46]"
31193,0.36,62.2,59.0,756,3,5,2,"(0.197, 0.46]"
31194,0.32,60.1,61.0,756,3,1,6,"(0.197, 0.46]"
31195,0.32,61.9,55.0,756,4,1,6,"(0.197, 0.46]"
31196,0.32,61.7,55.0,756,4,1,6,"(0.197, 0.46]"
31197,0.32,62.5,55.0,756,4,1,6,"(0.197, 0.46]"
31202,0.32,59.6,57.0,756,4,6,2,"(0.197, 0.46]"
31204,0.32,60.8,58.0,756,3,6,2,"(0.197, 0.46]"
31205,0.32,61.4,57.0,756,4,6,2,"(0.197, 0.46]"
31206,0.32,60.9,56.0,756,4,6,2,"(0.197, 0.46]"
31208,0.32,61.5,59.0,756,3,6,2,"(0.197, 0.46]"
31209,0.32,61.5,56.0,756,4,6,2,"(0.197, 0.46]"
31210,0.32,61.3,55.0,756,4,6,2,"(0.197, 0.46]"
31214,0.32,61.4,58.0,756,3,6,2,"(0.197, 0.46]"
31216,0.32,62.6,55.0,756,4,6,2,"(0.197, 0.46]"
31217,0.32,63.1,57.0,756,2,6,2,"(0.197, 0.46]"
31219,0.32,62.7,54.0,756,4,6,2,"(0.197, 0.46]"
31221,0.32,62.7,54.0,756,4,6,2,"(0.197, 0.46]"
31222,0.32,63.2,54.0,756,2,6,2,"(0.197, 0.46]"
31223,0.32,63.1,56.0,756,2,6,2,"(0.197, 0.46]"
31224,0.32,63.7,55.0,756,1,6,2,"(0.197, 0.46]"
31228,0.32,63.6,56.0,756,1,6,2,"(0.197, 0.46]"
31232,0.44,63.8,54.0,756,1,4,2,"(0.197, 0.46]"
31233,0.42,63.0,55.0,756,2,6,2,"(0.197, 0.46]"
31234,0.44,63.2,53.0,756,1,5,2,"(0.197, 0.46]"
31235,0.42,61.5,58.0,756,2,6,2,"(0.197, 0.46]"
31236,0.42,60.2,57.0,756,2,6,2,"(0.197, 0.46]"
31237,0.42,61.9,55.0,756,4,6,2,"(0.197, 0.46]"
31238,0.42,63.0,57.0,756,2,6,2,"(0.197, 0.46]"
31241,0.31,61.9,55.0,757,4,4,3,"(0.197, 0.46]"
31244,0.31,56.9,59.0,757,0,4,5,"(0.197, 0.46]"
31246,0.37,60.6,58.0,757,2,5,3,"(0.197, 0.46]"
31247,0.37,60.2,58.0,757,3,5,3,"(0.197, 0.46]"
31249,0.4,62.0,57.0,758,4,1,5,"(0.197, 0.46]"
31251,0.34,62.1,54.1,758,4,5,3,"(0.197, 0.46]"
31254,0.4,62.5,56.0,758,4,0,7,"(0.197, 0.46]"
31256,0.32,62.0,55.0,758,4,6,3,"(0.197, 0.46]"
31259,0.32,61.7,57.0,758,4,5,4,"(0.197, 0.46]"
31261,0.32,61.1,57.0,449,2,1,3,"(0.197, 0.46]"
31262,0.32,60.6,57.0,449,4,2,2,"(0.197, 0.46]"
31263,0.32,61.7,60.0,449,3,5,1,"(0.197, 0.46]"
31264,0.32,63.1,55.0,449,1,2,2,"(0.197, 0.46]"
31265,0.32,62.2,56.0,449,2,2,2,"(0.197, 0.46]"
31266,0.32,63.0,55.0,449,2,1,3,"(0.197, 0.46]"
31267,0.32,62.5,55.0,449,4,1,3,"(0.197, 0.46]"
31268,0.32,61.5,56.0,449,4,1,3,"(0.197, 0.46]"
31270,0.32,60.3,56.0,449,4,1,3,"(0.197, 0.46]"
31272,0.32,63.2,56.0,449,1,1,3,"(0.197, 0.46]"
31274,0.32,59.7,60.0,449,3,5,1,"(0.197, 0.46]"
31276,0.32,61.3,56.0,449,4,1,3,"(0.197, 0.46]"
31278,0.32,63.4,55.0,449,1,1,3,"(0.197, 0.46]"
31282,0.25,62.0,57.0,450,4,1,3,"(0.197, 0.46]"
31290,0.32,61.1,56.0,758,4,6,3,"(0.197, 0.46]"
31294,0.32,62.5,57.0,758,2,6,3,"(0.197, 0.46]"
31295,0.32,62.2,56.0,758,4,6,3,"(0.197, 0.46]"
31296,0.32,61.7,59.0,758,3,6,3,"(0.197, 0.46]"
31297,0.32,62.7,54.0,758,4,6,3,"(0.197, 0.46]"
31298,0.32,61.7,54.0,758,4,6,3,"(0.197, 0.46]"
31299,0.32,61.9,57.0,758,4,6,3,"(0.197, 0.46]"
31301,0.32,62.0,57.0,758,2,6,3,"(0.197, 0.46]"
31305,0.32,61.5,56.0,758,4,5,4,"(0.197, 0.46]"
31309,0.32,60.3,60.0,758,3,6,3,"(0.197, 0.46]"
31310,0.32,62.0,55.0,758,4,6,3,"(0.197, 0.46]"
31312,0.32,62.2,55.0,758,4,6,3,"(0.197, 0.46]"
31314,0.32,61.7,56.0,758,4,5,4,"(0.197, 0.46]"
31317,0.32,62.2,56.0,758,4,6,3,"(0.197, 0.46]"
31318,0.32,61.5,56.0,758,4,6,3,"(0.197, 0.46]"
31319,0.32,62.6,55.0,758,4,6,3,"(0.197, 0.46]"
31320,0.36,59.9,59.0,758,3,1,7,"(0.197, 0.46]"
31326,0.32,61.9,56.0,758,4,5,4,"(0.197, 0.46]"
31327,0.3,62.4,57.0,759,2,5,5,"(0.197, 0.46]"
31329,0.31,61.9,56.0,759,4,4,5,"(0.197, 0.46]"
31330,0.31,62.4,54.0,759,4,3,6,"(0.197, 0.46]"
31333,0.38,62.4,54.0,759,4,3,4,"(0.197, 0.46]"
31338,0.44,59.6,60.0,759,3,2,1,"(0.197, 0.46]"
31340,0.35,61.9,56.0,760,2,4,4,"(0.197, 0.46]"
31344,0.27,62.0,55.0,760,4,4,5,"(0.197, 0.46]"
31349,0.34,61.8,54.0,760,4,5,3,"(0.197, 0.46]"
31353,0.42,61.6,56.0,760,4,4,2,"(0.197, 0.46]"
31359,0.43,62.5,56.0,760,4,4,2,"(0.197, 0.46]"
31361,0.4,60.4,57.0,760,2,3,4,"(0.197, 0.46]"
31367,0.33,60.7,56.0,761,4,4,5,"(0.197, 0.46]"
31369,0.36,60.6,57.0,761,4,3,4,"(0.197, 0.46]"
31370,0.3,61.0,57.0,761,4,6,4,"(0.197, 0.46]"
31373,0.3,61.3,58.0,761,3,2,6,"(0.197, 0.46]"
31375,0.31,58.0,62.0,761,1,3,6,"(0.197, 0.46]"
31376,0.31,62.8,57.0,761,2,3,6,"(0.197, 0.46]"
31380,0.31,62.4,55.0,761,4,4,5,"(0.197, 0.46]"
31384,0.31,59.9,62.0,763,2,5,6,"(0.197, 0.46]"
31386,0.35,60.9,58.0,763,2,6,4,"(0.197, 0.46]"
31388,0.37,62.3,55.0,763,4,6,3,"(0.197, 0.46]"
31389,0.41,61.5,55.0,763,4,2,2,"(0.197, 0.46]"
31394,0.38,62.0,57.0,764,2,3,4,"(0.197, 0.46]"
31395,0.45,59.7,61.0,764,2,3,1,"(0.197, 0.46]"
31396,0.47,62.4,58.0,764,2,0,2,"(0.46, 0.72]"
31397,0.36,62.0,54.8,764,4,2,6,"(0.197, 0.46]"
31399,0.3,62.1,57.0,764,4,3,6,"(0.197, 0.46]"
31401,0.3,61.5,57.0,764,4,3,6,"(0.197, 0.46]"
31402,0.3,62.0,58.0,764,4,3,6,"(0.197, 0.46]"
31403,0.3,61.9,57.0,764,4,3,6,"(0.197, 0.46]"
31413,0.3,62.0,58.0,764,4,3,6,"(0.197, 0.46]"
31415,0.3,62.2,57.0,764,4,3,6,"(0.197, 0.46]"
31416,0.3,61.6,58.0,764,4,3,6,"(0.197, 0.46]"
31423,0.41,61.2,58.0,764,4,4,2,"(0.197, 0.46]"
31433,0.3,61.6,57.0,764,4,2,7,"(0.197, 0.46]"
31434,0.3,62.1,57.0,764,4,2,7,"(0.197, 0.46]"
31437,0.3,61.3,58.0,764,4,2,7,"(0.197, 0.46]"
31438,0.33,63.3,57.0,764,1,4,6,"(0.197, 0.46]"
31439,0.43,59.0,60.0,765,2,5,1,"(0.197, 0.46]"
31440,0.33,62.8,55.0,765,4,4,4,"(0.197, 0.46]"
31443,0.34,62.1,57.0,765,4,3,3,"(0.197, 0.46]"
31445,0.4,64.0,57.0,765,1,0,3,"(0.197, 0.46]"
31450,0.34,61.8,56.0,765,4,3,3,"(0.197, 0.46]"
31452,0.34,61.5,55.0,765,4,3,3,"(0.197, 0.46]"
31458,0.4,60.9,62.0,765,3,0,3,"(0.197, 0.46]"
31460,0.4,63.9,57.0,765,1,1,2,"(0.197, 0.46]"
31461,0.4,63.2,55.0,765,2,1,2,"(0.197, 0.46]"
31465,0.34,63.1,56.0,765,2,1,5,"(0.197, 0.46]"
31467,0.34,61.3,57.0,765,3,1,5,"(0.197, 0.46]"
31470,0.34,62.1,58.0,765,3,2,4,"(0.197, 0.46]"
31473,0.34,60.8,59.0,765,3,2,4,"(0.197, 0.46]"
31474,0.34,61.3,56.0,765,3,2,4,"(0.197, 0.46]"
31477,0.34,62.3,55.0,765,4,2,4,"(0.197, 0.46]"
31478,0.34,62.7,57.0,765,4,2,4,"(0.197, 0.46]"
31481,0.34,60.2,58.0,765,3,3,3,"(0.197, 0.46]"
31482,0.34,60.3,59.0,765,3,3,3,"(0.197, 0.46]"
31486,0.34,60.2,58.0,765,3,3,3,"(0.197, 0.46]"
31487,0.34,61.0,57.0,765,4,3,3,"(0.197, 0.46]"
31488,0.34,61.4,57.0,765,4,3,3,"(0.197, 0.46]"
31490,0.34,61.3,55.0,765,4,3,3,"(0.197, 0.46]"
31491,0.34,60.3,58.0,765,3,3,3,"(0.197, 0.46]"
31492,0.34,61.8,58.0,765,3,3,3,"(0.197, 0.46]"
31493,0.34,62.0,54.0,765,4,3,3,"(0.197, 0.46]"
31494,0.34,62.0,56.0,765,4,3,3,"(0.197, 0.46]"
31495,0.34,62.2,55.0,765,4,3,3,"(0.197, 0.46]"
31496,0.34,61.5,57.0,765,4,3,3,"(0.197, 0.46]"
31497,0.34,62.1,55.0,765,4,3,3,"(0.197, 0.46]"
31499,0.34,62.5,57.0,765,4,3,3,"(0.197, 0.46]"
31500,0.34,62.2,53.0,765,4,3,3,"(0.197, 0.46]"
31501,0.34,61.6,60.0,765,3,3,3,"(0.197, 0.46]"
31502,0.34,61.5,56.0,765,4,3,3,"(0.197, 0.46]"
31503,0.34,61.6,58.0,765,3,3,3,"(0.197, 0.46]"
31505,0.34,62.0,55.0,765,4,3,3,"(0.197, 0.46]"
31508,0.34,63.1,57.0,765,2,3,3,"(0.197, 0.46]"
31520,0.34,61.0,57.0,765,4,5,2,"(0.197, 0.46]"
31522,0.34,62.1,55.0,765,4,5,2,"(0.197, 0.46]"
31524,0.34,61.8,58.0,765,3,5,2,"(0.197, 0.46]"
31526,0.34,63.0,55.0,765,4,5,2,"(0.197, 0.46]"
31529,0.34,62.9,56.0,765,4,5,2,"(0.197, 0.46]"
31530,0.34,62.2,55.0,765,4,5,2,"(0.197, 0.46]"
31531,0.34,62.7,55.0,765,4,5,2,"(0.197, 0.46]"
31532,0.34,62.0,57.0,765,4,5,2,"(0.197, 0.46]"
31538,0.3,62.2,57.0,766,4,5,5,"(0.197, 0.46]"
31539,0.3,61.5,58.0,766,4,5,5,"(0.197, 0.46]"
31541,0.3,61.9,58.0,766,4,5,5,"(0.197, 0.46]"
31543,0.3,62.3,57.0,766,4,5,5,"(0.197, 0.46]"
31544,0.3,61.6,58.0,766,4,5,5,"(0.197, 0.46]"
31545,0.3,62.1,57.0,766,4,5,5,"(0.197, 0.46]"
31546,0.3,62.3,56.0,766,4,5,5,"(0.197, 0.46]"
31547,0.3,62.3,57.0,766,4,5,5,"(0.197, 0.46]"
31554,0.38,62.6,54.0,766,4,1,5,"(0.197, 0.46]"
31555,0.38,62.2,56.0,766,4,3,3,"(0.197, 0.46]"
31556,0.38,60.4,57.0,766,2,3,3,"(0.197, 0.46]"
31561,0.38,59.2,60.0,766,2,3,3,"(0.197, 0.46]"
31562,0.38,59.3,59.0,766,3,3,3,"(0.197, 0.46]"
31563,0.31,61.6,56.0,766,4,6,5,"(0.197, 0.46]"
31565,0.31,62.0,56.0,766,4,6,5,"(0.197, 0.46]"
31571,0.31,60.7,58.0,767,2,4,6,"(0.197, 0.46]"
31575,0.36,60.8,55.0,767,4,5,4,"(0.197, 0.46]"
31576,0.35,62.1,56.0,767,4,5,3,"(0.197, 0.46]"
31578,0.35,62.0,57.0,767,4,5,3,"(0.197, 0.46]"
31579,0.35,61.6,56.0,767,4,5,3,"(0.197, 0.46]"
31580,0.35,61.6,58.0,767,3,5,3,"(0.197, 0.46]"
31582,0.35,61.7,56.0,767,4,5,3,"(0.197, 0.46]"
31584,0.35,62.5,55.0,767,4,5,3,"(0.197, 0.46]"
31585,0.35,62.0,55.0,767,4,5,3,"(0.197, 0.46]"
31587,0.35,62.2,56.0,767,4,5,3,"(0.197, 0.46]"
31589,0.35,58.9,59.0,767,2,5,3,"(0.197, 0.46]"
31590,0.3,62.3,57.0,367,4,0,2,"(0.197, 0.46]"
31598,0.2,63.4,59.0,367,2,5,3,"(0.197, 0.46]"
31599,0.2,62.2,57.0,367,4,5,3,"(0.197, 0.46]"
31603,0.3,62.2,58.0,368,3,0,3,"(0.197, 0.46]"
31604,0.3,63.9,56.0,368,1,2,1,"(0.197, 0.46]"
31605,0.3,61.6,61.0,368,2,0,3,"(0.197, 0.46]"
31608,0.3,60.9,59.0,368,3,2,1,"(0.197, 0.46]"
31609,0.23,62.8,53.0,369,2,3,3,"(0.197, 0.46]"
31610,0.23,63.9,55.0,369,2,2,7,"(0.197, 0.46]"
31614,0.32,61.7,55.0,371,4,1,1,"(0.197, 0.46]"
31616,0.31,62.0,54.1,372,4,1,1,"(0.197, 0.46]"
31617,0.24,61.4,60.0,373,2,6,3,"(0.197, 0.46]"
31620,0.32,61.2,56.0,450,4,1,2,"(0.197, 0.46]"
31622,0.3,61.9,57.0,450,4,2,2,"(0.197, 0.46]"
31625,0.3,61.3,58.0,450,4,2,2,"(0.197, 0.46]"
31628,0.3,62.2,57.0,450,4,2,2,"(0.197, 0.46]"
31631,0.3,60.9,58.0,450,4,2,2,"(0.197, 0.46]"
31633,0.3,62.0,56.0,450,4,2,2,"(0.197, 0.46]"
31634,0.3,62.1,56.0,450,4,2,2,"(0.197, 0.46]"
31635,0.3,63.3,56.0,450,2,1,1,"(0.197, 0.46]"
31637,0.3,63.4,54.0,450,2,0,2,"(0.197, 0.46]"
31638,0.3,63.8,56.0,450,1,0,2,"(0.197, 0.46]"
31640,0.25,60.1,62.0,450,2,2,6,"(0.197, 0.46]"
31642,0.25,59.8,59.0,450,3,2,6,"(0.197, 0.46]"
31643,0.25,63.7,54.0,451,2,3,6,"(0.197, 0.46]"
31644,0.27,61.7,56.0,451,4,2,3,"(0.197, 0.46]"
31646,0.39,62.6,54.0,451,4,0,1,"(0.197, 0.46]"
31649,0.28,61.4,60.0,452,2,5,4,"(0.197, 0.46]"
31650,0.35,61.5,55.0,767,4,5,3,"(0.197, 0.46]"
31651,0.35,60.7,58.0,767,3,4,4,"(0.197, 0.46]"
31652,0.35,60.7,60.0,767,3,5,3,"(0.197, 0.46]"
31653,0.35,60.9,59.0,767,3,5,3,"(0.197, 0.46]"
31659,0.37,60.6,57.0,768,4,1,6,"(0.197, 0.46]"
31662,0.37,60.1,59.0,768,4,5,3,"(0.197, 0.46]"
31663,0.38,62.2,53.7,768,4,2,4,"(0.197, 0.46]"
31669,0.4,61.7,59.0,769,3,4,2,"(0.197, 0.46]"
31670,0.32,60.8,57.0,769,4,5,3,"(0.197, 0.46]"
31671,0.26,63.1,59.0,769,2,5,5,"(0.197, 0.46]"
31680,0.26,61.5,56.0,769,4,5,5,"(0.197, 0.46]"
31684,0.26,62.9,58.0,769,3,5,6,"(0.197, 0.46]"
31685,0.26,62.3,60.0,769,3,5,6,"(0.197, 0.46]"
31686,0.26,62.5,56.0,769,4,6,5,"(0.197, 0.46]"
31690,0.4,59.4,58.0,770,2,5,3,"(0.197, 0.46]"
31692,0.4,61.7,57.0,770,4,1,3,"(0.197, 0.46]"
31693,0.4,61.7,56.0,770,4,2,2,"(0.197, 0.46]"
31696,0.36,61.5,57.0,770,4,4,2,"(0.197, 0.46]"
31699,0.36,61.5,58.0,770,3,4,2,"(0.197, 0.46]"
31700,0.36,61.6,60.0,770,3,4,2,"(0.197, 0.46]"
31702,0.36,61.1,59.0,770,3,4,2,"(0.197, 0.46]"
31704,0.36,62.0,56.0,770,4,4,2,"(0.197, 0.46]"
31709,0.42,61.7,55.0,771,2,1,5,"(0.197, 0.46]"
31710,0.41,60.6,60.0,771,3,5,1,"(0.197, 0.46]"
31711,0.42,61.7,54.0,771,4,1,4,"(0.197, 0.46]"
31715,0.33,61.5,56.2,771,4,5,4,"(0.197, 0.46]"
31716,0.33,62.3,53.8,771,4,5,4,"(0.197, 0.46]"
31719,0.35,63.0,57.0,771,2,6,4,"(0.197, 0.46]"
31726,0.33,59.1,60.0,772,2,4,4,"(0.197, 0.46]"
31732,0.31,61.4,56.0,772,4,3,6,"(0.197, 0.46]"
31733,0.31,62.4,56.0,772,4,3,6,"(0.197, 0.46]"
31734,0.4,60.6,56.0,772,4,5,2,"(0.197, 0.46]"
31736,0.31,61.4,57.0,772,4,2,7,"(0.197, 0.46]"
31738,0.35,61.5,58.0,772,3,6,2,"(0.197, 0.46]"
31743,0.4,62.1,56.0,772,4,6,2,"(0.197, 0.46]"
31749,0.4,59.6,57.0,772,4,6,2,"(0.197, 0.46]"
31760,0.44,61.0,60.0,772,3,3,2,"(0.197, 0.46]"
31761,0.4,61.1,58.0,772,3,6,2,"(0.197, 0.46]"
31762,0.34,61.5,56.0,773,4,4,5,"(0.197, 0.46]"
31763,0.35,60.9,57.0,773,4,2,6,"(0.197, 0.46]"
31771,0.32,58.8,62.0,773,3,4,3,"(0.197, 0.46]"
31773,0.32,63.3,57.0,773,2,4,3,"(0.197, 0.46]"
31777,0.42,60.8,58.0,773,3,4,2,"(0.197, 0.46]"
31782,0.42,62.0,57.0,773,4,4,2,"(0.197, 0.46]"
31784,0.42,60.0,59.0,773,3,4,2,"(0.197, 0.46]"
31786,0.42,62.5,57.0,773,4,2,3,"(0.197, 0.46]"
31789,0.42,62.3,58.0,773,2,5,2,"(0.197, 0.46]"
31790,0.42,62.7,59.0,773,3,5,2,"(0.197, 0.46]"
31791,0.42,63.4,56.0,773,1,5,2,"(0.197, 0.46]"
31793,0.42,61.8,58.0,773,3,4,2,"(0.197, 0.46]"
31796,0.42,62.7,57.0,773,2,5,2,"(0.197, 0.46]"
31797,0.42,61.5,58.0,773,3,4,2,"(0.197, 0.46]"
31800,0.36,62.5,55.0,773,4,6,3,"(0.197, 0.46]"
31801,0.43,63.6,56.0,774,2,0,5,"(0.197, 0.46]"
31805,0.3,61.4,58.0,774,2,3,7,"(0.197, 0.46]"
31808,0.43,61.9,56.0,774,4,4,4,"(0.197, 0.46]"
31809,0.43,61.0,57.0,774,2,6,2,"(0.197, 0.46]"
31810,0.43,63.8,55.0,774,1,6,2,"(0.197, 0.46]"
31812,0.43,63.4,55.0,774,1,6,2,"(0.197, 0.46]"
31816,0.31,61.5,56.0,775,4,4,5,"(0.197, 0.46]"
31817,0.36,60.7,59.0,775,4,4,4,"(0.197, 0.46]"
31818,0.3,62.2,54.0,775,4,5,4,"(0.197, 0.46]"
31820,0.41,62.2,55.0,775,4,0,4,"(0.197, 0.46]"
31822,0.4,64.0,56.0,775,1,6,1,"(0.197, 0.46]"
31824,0.34,61.1,57.0,775,4,3,5,"(0.197, 0.46]"
31827,0.34,61.6,56.0,775,4,3,5,"(0.197, 0.46]"
31829,0.34,62.9,57.0,775,2,2,6,"(0.197, 0.46]"
31835,0.34,61.4,59.0,775,2,3,5,"(0.197, 0.46]"
31836,0.3,63.5,57.0,775,1,5,6,"(0.197, 0.46]"
31837,0.34,62.6,54.0,775,4,3,5,"(0.197, 0.46]"
31838,0.34,61.7,56.0,775,2,3,5,"(0.197, 0.46]"
31839,0.34,62.0,54.0,775,4,2,6,"(0.197, 0.46]"
31841,0.41,61.2,57.0,775,4,0,6,"(0.197, 0.46]"
31842,0.41,60.1,58.0,775,2,0,6,"(0.197, 0.46]"
31843,0.41,62.0,57.0,775,4,0,6,"(0.197, 0.46]"
31844,0.34,61.1,59.0,775,3,2,6,"(0.197, 0.46]"
31847,0.36,62.3,56.0,776,4,3,5,"(0.197, 0.46]"
31849,0.3,60.9,56.0,776,4,4,3,"(0.197, 0.46]"
31852,0.3,61.6,57.0,776,4,4,3,"(0.197, 0.46]"
31853,0.3,61.2,57.0,776,4,2,5,"(0.197, 0.46]"
31854,0.3,61.3,57.0,776,4,2,5,"(0.197, 0.46]"
31857,0.3,60.4,56.0,776,4,2,5,"(0.197, 0.46]"
31859,0.3,60.6,58.0,776,3,2,5,"(0.197, 0.46]"
31863,0.3,62.1,52.0,776,3,2,5,"(0.197, 0.46]"
31865,0.3,61.0,61.0,776,3,2,5,"(0.197, 0.46]"
31866,0.3,61.6,55.0,776,4,2,5,"(0.197, 0.46]"
31869,0.3,62.4,58.0,776,3,2,5,"(0.197, 0.46]"
31872,0.3,62.1,56.0,776,4,2,5,"(0.197, 0.46]"
31873,0.3,63.1,60.0,776,2,2,5,"(0.197, 0.46]"
31874,0.3,63.6,55.0,776,1,2,5,"(0.197, 0.46]"
31876,0.3,63.5,55.0,776,2,2,5,"(0.197, 0.46]"
31881,0.3,63.7,55.0,776,1,2,5,"(0.197, 0.46]"
31882,0.3,59.6,59.0,776,3,3,4,"(0.197, 0.46]"
31887,0.3,61.4,60.0,776,3,3,4,"(0.197, 0.46]"
31892,0.3,61.7,57.0,776,4,3,4,"(0.197, 0.46]"
31893,0.3,61.9,59.0,776,3,3,4,"(0.197, 0.46]"
31895,0.3,61.8,60.0,776,3,3,4,"(0.197, 0.46]"
31897,0.3,61.3,58.0,776,3,3,4,"(0.197, 0.46]"
31898,0.3,61.7,56.0,776,3,3,4,"(0.197, 0.46]"
31899,0.3,61.4,57.0,776,4,3,4,"(0.197, 0.46]"
31900,0.3,62.3,59.0,776,3,3,4,"(0.197, 0.46]"
31903,0.3,62.2,55.0,776,4,3,4,"(0.197, 0.46]"
31904,0.3,62.2,59.0,776,3,3,4,"(0.197, 0.46]"
31907,0.3,61.9,59.0,776,3,3,4,"(0.197, 0.46]"
31909,0.3,61.8,54.0,776,4,3,4,"(0.197, 0.46]"
31910,0.3,62.6,57.0,776,4,3,4,"(0.197, 0.46]"
31911,0.3,62.9,60.0,776,3,3,4,"(0.197, 0.46]"
31913,0.3,63.3,56.0,776,2,3,4,"(0.197, 0.46]"
31914,0.3,62.8,58.0,776,3,3,4,"(0.197, 0.46]"
31915,0.3,62.5,55.0,776,3,3,4,"(0.197, 0.46]"
31917,0.3,63.1,59.0,776,2,3,4,"(0.197, 0.46]"
31918,0.3,63.8,55.0,776,1,3,4,"(0.197, 0.46]"
31919,0.3,62.8,57.0,776,4,3,4,"(0.197, 0.46]"
31921,0.3,63.1,58.0,776,2,3,4,"(0.197, 0.46]"
